Passenger ID,Longest Run
13417,4
1010,4
2268,4
4703,4
5057,4
6710,4
7757,4
8876,4
8829,4
8832,4
12538,4
12613,4
729,4
1748,4
3150,4
4506,4
4528,4
5826,4
5940,4
11462,4
12495,4
19,4
4608,4
8760,4
9140,4
9301,4
7248,4
10517,4
11412,4
1541,4
1807,4
6057,4
9012,4
10282,4
11740,4
13711,4
14724,4
2836,4
4405,4
6581,4
7815,4
9841,4
10459,4
10363,4
15049,4
4419,4
6081,4
7891,4
8573,4
1222,4
6406,4
7465,4
11865,4
13206,4
13418,4
598,4
2627,4
13792,4
14725,4
5291,4
10292,4
2810,4
4902,4
9352,4
10220,4
12357,4
13133,4
845,4
6646,4
6748,4
11875,4
5474,4
5675,4
7628,4
8865,4
9325,4
11132,4
11411,4
10367,4
14680,4
112,4
1750,4
4448,4
6279,4
6582,4
9423,4
12196,4
13886,4
849,4
2246,4
2494,4
2794,4
3766,4
4885,4
5316,4
8996,4
9350,4
9643,4
11082,4
11763,4
12525,4
13800,4
14135,4
3074,4
5088,4
8840,4
12109,4
10822,4
12934,4
13558,4
10618,4
11188,4
11191,4
13748,4
13939,4
189,4
3723,4
6780,4
7022,4
7012,4
12028,4
13687,4
14791,4
37,4
3280,4
3717,4
4999,4
9269,4
10225,4
12364,4
12585,4
14042,4
14751,4
4518,4
5618,4
13732,4
14067,4
14014,4
4808,4
7907,4
8715,4
10472,4
10531,4
10925,4
10906,4
14780,4
5397,4
7423,4
7648,4
12987,4
13499,4
13700,4
13857,4
14125,4
14659,4
14782,4
15176,4
6029,4
6797,4
6901,4
11153,4
12463,4
2141,4
2654,4
4812,4
6873,4
7546,4
10003,4
11068,4
12615,4
12759,4
14684,4
14708,4
3051,4
4633,4
6217,4
7095,4
10300,4
11385,4
538,4
2048,4
4480,4
5750,4
6768,4
13672,4
14747,4
14702,4
2089,4
2205,4
6463,4
10201,4
11689,4
12079,4
175,4
1159,4
8756,4
11110,4
12115,4
12242,4
13435,4
850,4
1161,4
3433,4
3606,4
4578,4
5659,4
5778,4
8443,4
583,4
1881,4
1815,4
5052,4
5749,4
6340,4
9764,4
11301,4
10141,4
13012,4
13667,4
14072,4
14719,4
14736,4
2356,4
5540,4
8842,4
9943,4
10489,4
10534,4
11706,4
13450,4
13740,4
838,4
2584,4
4840,4
4855,4
5271,4
5558,4
6793,4
7686,4
8651,4
10259,4
10911,4
11127,4
2369,4
7051,4
7130,4
9812,4
14068,4
14690,4
14646,4
14665,4
3423,4
5029,4
5856,4
6309,4
7388,4
7596,4
9467,4
11164,4
12786,4
326,4
2081,4
3326,4
5600,4
7632,4
9192,4
11058,4
11190,4
11749,4
2872,4
6462,4
8079,4
8272,4
8425,4
8868,4
8940,4
9850,4
9938,4
12772,4
12950,4
15042,4
15167,4
1318,4
6348,4
7876,4
10154,4
12198,4
13881,4
2299,4
2424,4
2547,4
4160,4
9848,4
13826,4
14048,4
1279,4
2163,4
7804,4
8971,4
11178,4
13806,4
13860,4
14734,4
39,4
2854,4
8122,4
8805,4
12153,4
12488,4
9527,4
14796,4
176,4
1116,4
3756,4
4334,4
5076,4
6170,4
7011,4
7487,4
8984,4
11145,4
14097,4
7,4
162,4
2832,4
9831,4
12251,4
2070,4
2677,4
6224,4
6421,4
7199,4
7921,4
10673,4
11747,4
12252,4
13710,4
14601,4
14778,4
84,4
1601,4
2865,4
4192,4
7378,4
8324,4
12568,4
14076,4
14792,4
2399,4
3158,4
7461,4
8970,4
11724,4
1596,4
5472,4
6713,4
7908,4
10634,4
11129,4
12029,4
10380,4
14186,4
14739,4
2188,4
4163,4
8061,4
8792,4
8572,4
14057,4
4821,4
7133,4
9037,4
11115,4
11449,4
12343,4
12758,4
13656,4
14748,4
2434,4
2863,4
7334,4
7493,4
8049,4
10316,4
13064,4
69,4
1463,4
1910,4
4997,4
6895,4
6925,4
12136,4
12887,4
3202,4
3430,4
6265,4
8607,4
11389,4
11506,4
13096,4
13173,4
13396,4
1690,4
2827,4
8469,4
10599,4
11281,4
11822,4
14661,4
3799,4
6231,4
2919,4
10150,4
12246,4
14631,4
63,4
2850,4
4206,4
6510,4
7438,4
8066,4
12645,4
13479,4
1104,4
4140,4
5677,4
6147,4
7302,4
11635,4
9550,4
13090,4
14651,4
2129,4
6821,4
7467,4
7690,4
10902,4
13978,4
14761,4
1443,4
2120,4
4676,4
5469,4
6411,4
6163,4
12176,4
12890,4
13626,4
2397,4
3031,4
5174,4
7681,4
8783,4
10149,4
12596,4
12628,4
12710,4
14629,4
518,4
1414,4
4605,4
6669,4
10202,4
11254,4
13475,4
404,4
2671,4
5776,4
6432,4
8914,4
9201,4
11200,4
14012,4
4491,4
5557,4
5641,4
7954,4
8635,4
9448,4
9887,4
11251,4
12093,4
12874,4
1039,4
2553,4
4442,4
5832,4
11163,4
12092,4
13080,4
13770,4
14673,4
15179,4
38,4
2679,4
7958,4
12716,4
13513,4
14704,4
1760,4
11725,4
1049,4
1705,4
3354,4
4228,4
5366,4
6353,4
11628,4
12036,4
12138,4
12417,4
14754,4
14763,4
4790,4
7316,4
11118,4
11576,4
13113,4
2114,4
3351,4
3318,4
5108,4
5221,4
6593,4
6587,4
9635,4
12218,4
895,4
1421,4
3719,4
3508,4
5794,4
9020,4
14636,4
9214,4
9911,4
10127,4
10125,4
818,4
4819,4
6263,4
11051,4
13274,4
2846,4
3437,4
11351,4
4654,4
4880,4
8331,4
9899,4
11495,4
12397,4
12492,4
2812,4
5197,4
6173,4
6973,4
7569,4
8540,4
14390,4
143,4
1336,4
1610,4
2820,4
4705,4
10153,4
13666,4
390,4
4499,4
5888,4
8817,4
9975,4
11384,4
12009,4
464,4
526,4
2981,4
6377,4
6875,4
9248,4
11216,4
12858,4
653,4
5822,4
7405,4
8026,4
9200,4
9587,4
11065,4
11366,4
12739,4
12938,4
550,4
1153,4
1648,4
3878,4
2955,4
4406,4
7024,4
8060,4
8676,4
9407,4
11169,4
12396,4
12789,4
13777,4
1179,4
2300,4
3775,4
11383,4
14374,4
1131,4
1140,4
1450,4
6569,4
9219,4
11976,4
13866,4
4699,4
4908,4
5241,4
5784,4
5974,4
8182,4
8734,4
8512,4
12872,4
4619,4
6158,4
8041,4
9917,4
990,4
1284,4
1203,4
2132,4
4392,4
3521,4
6625,4
8310,4
8858,4
12017,4
12033,4
13933,4
14767,4
4050,4
8236,4
11161,4
11516,4
12618,4
14756,4
5783,4
7010,4
7878,4
11970,4
12792,4
13184,4
13608,4
14626,4
2317,4
9802,4
10504,4
11505,4
12990,4
12977,4
13142,4
4558,4
5068,4
6274,4
10041,4
10608,4
12642,4
13266,4
13747,4
1577,4
4081,4
4834,4
6296,4
9960,4
11538,4
12272,4
13567,4
14772,4
488,4
9170,4
10593,4
11337,4
12096,4
12499,4
13332,4
13383,4
13593,4
4411,4
7702,4
9260,4
10055,4
12668,4
12939,4
1623,4
2506,4
6062,4
7619,4
9965,4
10188,4
13490,4
13673,4
303,4
8192,4
12427,4
12721,4
702,4
5263,4
6928,4
9022,4
10555,4
13402,4
6298,4
7421,4
7695,4
7939,4
8493,4
12405,4
12685,4
13411,4
13506,4
14026,4
14639,4
14727,4
105,4
7412,4
9658,4
12900,4
14795,4
837,4
1880,4
2126,4
4328,4
6451,4
7277,4
9785,4
11348,4
11540,4
12588,4
13495,4
872,4
3428,4
5244,4
8179,4
9762,4
7205,4
14614,4
11217,4
11721,4
12016,4
10301,4
12920,4
13107,4
13138,4
13861,4
68,4
106,4
567,4
2360,4
2474,4
6785,4
7960,4
7977,4
11738,4
12528,4
12826,4
12886,4
561,4
2028,4
4183,4
8506,4
10499,4
10775,4
10922,4
11802,4
7021,4
8934,4
9289,4
9976,4
12202,4
13393,4
2714,4
10258,4
11768,4
10158,4
2264,4
3623,4
4800,4
7235,4
9218,4
11591,4
13039,4
13535,4
13617,4
123,4
373,4
342,4
454,4
832,4
971,4
4813,4
7708,4
7929,4
10222,4
10738,4
11109,4
11746,4
14762,4
2416,4
3250,4
7315,4
7557,4
7839,4
9797,4
10659,4
12091,4
14691,4
14738,4
3946,4
8813,4
13587,4
14749,4
466,4
566,4
2493,4
7471,4
9772,4
11857,4
12038,4
12619,4
14090,4
14759,4
201,4
6603,4
6883,4
9104,4
12584,4
13771,4
15180,4
1761,4
1935,4
2419,4
4883,4
5228,4
6316,4
7435,4
12572,4
12911,4
1839,4
5115,4
7047,4
7056,4
7916,4
9986,4
8535,4
2144,4
5617,4
7577,4
8942,4
9999,4
10298,4
10999,4
11392,4
12521,4
573,4
4128,4
5535,4
6269,4
7025,4
11075,4
11345,4
12503,4
13760,4
1193,4
6151,4
9220,4
13639,4
1402,4
2461,4
3960,4
3520,4
6297,4
6704,4
10547,4
1805,4
5294,4
6130,4
6123,4
7018,4
8908,4
10429,4
11172,4
4289,4
5326,4
8077,4
11160,4
12945,4
13754,4
5537,4
8000,4
10307,4
10842,4
13909,4
14692,4
5242,4
6169,4
11131,4
11891,4
13273,4
14728,4
1870,4
2008,4
4039,4
5413,4
12599,4
13178,4
616,4
4207,4
4596,4
6546,4
7905,4
8148,4
9124,4
9304,4
13604,4
15090,4
5134,4
5170,4
6427,4
8955,4
10693,4
13515,4
14009,4
1776,4
2282,4
2381,4
5863,4
6828,4
3555,4
10546,4
12733,4
13445,4
14650,4
1862,4
5753,4
6233,4
8275,4
15193,4
144,4
8974,4
9788,4
11128,4
13835,4
14707,4
1174,4
2830,4
9437,4
8518,4
10399,4
11864,4
12314,4
13813,4
14693,4
14769,4
15056,4
1768,4
2066,4
3831,4
5908,4
6735,4
11499,4
13612,4
7927,4
9851,4
11150,4
13480,4
104,4
2140,4
2118,4
2265,4
6544,4
7245,4
8394,4
8439,4
9799,4
12701,4
13642,4
13736,4
14325,4
6025,4
10936,4
12793,4
2733,4
5833,4
5848,4
6799,4
13262,4
3696,4
6496,4
7385,4
8559,4
11831,4
2086,4
3712,4
8543,4
11122,4
11860,4
11969,4
13420,4
14712,4
14787,4
3053,4
3406,4
3668,4
3825,4
4585,4
6078,4
6490,4
11292,4
11660,4
12285,4
14744,4
2142,5
4101,5
7554,5
10206,5
11033,5
13285,5
13840,5
623,5
1483,5
1522,5
7168,5
8928,5
9879,5
10914,5
12006,5
14075,5
1139,5
2711,5
2821,5
8407,5
8924,5
2525,5
2721,5
5223,5
6597,5
7644,5
8109,5
10468,5
2833,5
3425,5
7333,5
8678,5
8716,5
8577,5
10788,5
13398,5
14770,5
2027,5
3042,5
6552,5
10257,5
472,5
2542,5
3306,5
4799,5
5178,5
8409,5
8857,5
12717,5
6082,5
10143,5
12559,5
14771,5
2564,5
4126,5
7817,5
12085,5
12401,5
597,5
2835,5
3441,5
4474,5
5827,5
6213,5
7865,5
7218,5
12182,5
12384,5
193,5
1344,5
4172,5
7103,5
8429,5
11578,5
11835,5
12080,5
12782,5
101,5
1165,5
2003,5
2342,5
4992,5
5918,5
8442,5
9957,5
8536,5
12362,5
13745,5
14703,5
4169,5
5585,5
7649,5
8654,5
9293,5
10994,5
2209,5
5936,5
6319,5
7460,5
7599,5
10295,5
13045,5
14056,5
14733,5
1510,5
4829,5
6068,5
7531,5
8410,5
10506,5
12948,5
2349,5
5552,5
6152,5
6695,5
7184,5
8126,5
1307,5
4229,5
5028,5
5691,5
9387,5
10177,5
12859,5
7237,5
13847,5
723,5
914,5
1372,5
3264,5
4197,5
4256,5
5965,5
9551,5
14720,5
8962,5
11675,5
12385,5
2189,5
4866,5
5024,5
9615,5
12404,5
12504,5
159,5
3017,5
3287,5
3922,5
10487,5
10529,5
11801,5
13372,5
1210,5
1689,5
4779,5
5892,5
9016,5
9096,5
10252,5
12148,5
236,5
2069,5
15188,5
1093,5
4144,5
5087,5
7786,5
12137,5
12466,5
13694,5
1838,5
5003,5
5307,5
6716,5
9235,5
11757,5
4617,5
7583,5
9915,5
12162,5
3711,5
4653,5
6495,5
6880,5
7197,5
8825,5
9657,5
10082,5
12000,5
13297,5
1925,5
2113,5
4457,5
9391,5
9468,5
11982,5
12158,5
13111,5
1565,5
4720,5
4837,5
5932,5
6422,5
7873,5
604,5
1125,5
1550,5
2242,5
4429,5
4403,5
5302,5
6887,5
7787,5
11906,5
12712,5
13228,5
3728,5
4521,5
5660,5
9009,5
11566,5
11690,5
3482,5
5099,5
6090,5
6924,5
7400,5
7454,5
8526,5
12589,5
13734,5
346,5
476,5
2757,5
2791,5
5678,5
5786,5
7975,5
9138,5
9847,5
9568,5
12193,5
654,5
2404,5
4277,5
2051,5
3567,5
8328,5
9726,5
11519,5
12035,5
8516,5
12526,5
13643,5
665,5
671,5
1114,5
3857,5
4604,5
6125,5
9782,5
11781,5
12431,5
12432,5
13552,5
14095,5
1512,5
1786,5
4185,5
7488,5
8029,5
11335,5
11408,5
15186,5
5018,5
8893,5
10586,5
10774,5
10962,5
11330,5
13093,5
2796,5
4987,5
9678,5
9654,5
11766,5
12440,5
12667,5
13868,5
1488,5
4428,5
6366,5
11391,5
1802,5
6177,5
7887,5
10514,5
12414,5
1,5
3452,5
4931,5
5192,5
8943,5
10666,5
3060,5
4312,5
4466,5
3570,5
5791,5
6362,5
8191,5
10485,5
11271,5
11404,5
10900,5
992,5
1546,5
5341,5
6786,5
7802,5
8785,5
9983,5
12062,5
3210,5
3446,5
11759,5
11793,5
442,5
792,5
2059,5
2380,5
6194,5
7008,5
13247,5
2318,5
3022,5
3231,5
4297,5
5193,5
7857,5
7974,5
10918,5
12097,5
12078,5
12576,5
5967,5
8009,5
10562,5
2470,5
5234,5
7402,5
8226,5
10338,5
11750,5
11743,5
5004,5
9154,5
11645,5
11709,5
12549,5
12850,5
2831,5
3659,5
5862,5
5983,5
6840,5
8800,5
10364,5
13542,5
3708,5
7034,5
8708,5
9698,5
11532,5
12880,5
13384,5
5445,5
7128,5
9631,5
10574,5
10643,5
10347,5
14070,5
1144,5
5247,5
9494,5
10036,5
11900,5
13514,5
15113,5
377,5
5937,5
7411,5
8055,5
9483,5
12424,5
5492,5
6002,5
6091,5
9272,5
11637,5
13094,5
5274,5
9846,5
9886,5
10423,5
11054,5
11504,5
14746,5
676,5
6302,5
8992,5
10926,5
12801,5
13407,5
120,5
5225,5
7449,5
9902,5
11364,5
11399,5
13616,5
1665,5
6370,5
9748,5
10571,5
12350,5
1435,5
1551,5
1605,5
3034,5
4839,5
8092,5
9296,5
9895,5
11206,5
4024,5
5890,5
9903,5
12598,5
14786,5
1835,5
2602,5
6252,5
8012,5
8034,5
10751,5
11851,5
1407,5
6155,5
9292,5
9436,5
11610,5
11752,5
13807,5
279,5
2252,5
5736,5
9853,5
11804,5
10841,5
12229,5
13911,5
3655,5
6839,5
8490,5
9060,5
9630,5
8507,5
11269,5
12013,5
1856,5
2742,5
4962,5
8477,5
11990,5
13442,5
542,5
2664,5
6401,5
10417,5
11283,5
11986,5
1227,5
6249,5
8161,5
8140,5
10438,5
9596,5
13869,5
1841,5
3097,5
4262,5
5751,5
8393,5
9343,5
11518,5
11545,5
11701,5
579,5
2891,5
5656,5
13714,5
3281,5
4134,5
6367,5
6568,5
9768,5
7247,5
2041,5
7072,5
7366,5
7655,5
12297,5
1529,5
8135,5
8921,5
11655,5
1861,5
2420,5
3789,5
4015,5
4629,5
12243,5
12446,5
3824,5
5220,5
5576,5
6333,5
8279,5
8509,5
3086,5
4741,5
7368,5
9832,5
10099,5
15112,5
563,5
5329,5
9739,5
11130,5
13897,5
2428,5
2764,5
4595,5
9692,5
1286,5
8221,5
9322,5
10029,5
862,5
4864,5
6445,5
6550,5
7428,5
9963,5
11536,5
14777,5
4658,5
5146,5
7886,5
10098,5
12095,5
12648,5
819,5
4948,5
9295,5
10194,5
88,5
903,5
7614,5
9958,5
10647,5
1124,5
2060,5
4809,5
4907,5
6277,5
11869,5
6240,5
10772,5
3047,5
6811,5
11821,5
13843,5
609,5
1720,5
5715,5
6222,5
6841,5
9316,5
10475,5
13405,5
4571,5
5945,5
12573,5
1017,5
5664,5
5772,5
6561,5
6106,5
8075,5
8296,5
9216,5
10451,5
11590,5
12281,5
13719,5
3408,5
10743,5
11363,5
13380,5
4447,5
10687,5
11991,5
13007,5
2324,5
3900,5
6332,5
8855,5
8966,5
9432,5
1379,5
2298,5
3139,5
4577,5
5032,5
7352,5
3511,5
13233,5
13238,5
1513,5
1814,5
2099,5
4133,5
5704,5
5814,5
9315,5
10956,5
11199,5
12022,5
12633,5
196,5
7086,5
9119,5
9604,5
10625,5
11152,5
11588,5
11567,5
11597,5
12493,5
884,5
948,5
3422,5
7038,5
9431,5
11094,5
11561,5
13438,5
307,5
5938,5
6551,5
7303,5
8292,5
9107,5
9811,5
12581,5
13364,5
6642,5
7030,5
7961,5
8738,5
8916,5
11189,5
11509,5
12363,5
445,5
3830,5
4592,5
6137,5
7187,5
12947,5
5276,5
8866,5
8931,5
555,5
3479,5
9221,5
11372,5
1060,5
2933,5
4560,5
5200,5
10255,5
14768,5
49,5
1717,5
3373,5
4252,5
11856,5
14071,5
514,5
1494,5
2034,5
2756,5
4909,5
7561,5
7646,5
9329,5
11038,5
14705,5
2704,5
6035,5
8454,5
8874,5
9743,5
12076,5
4892,5
13610,5
1661,5
4271,5
2940,5
5627,5
3543,5
6162,5
7105,5
9368,5
11776,5
13124,5
1716,5
3765,5
8788,5
8862,5
10077,5
11775,5
13663,5
10340,5
14021,5
14726,5
1305,5
2429,5
2814,5
5050,5
3516,5
1963,5
5501,5
8430,5
706,5
1840,5
5899,5
9872,5
9939,5
13112,5
15160,5
1412,5
2864,5
6331,5
6189,5
8107,5
10072,5
10471,5
12392,5
15158,5
1876,5
7442,5
7639,5
7229,5
7937,5
11069,5
10181,5
3656,5
6018,5
7279,5
13776,5
2020,5
3537,5
9374,5
10402,5
12068,5
12098,5
12334,5
2587,5
3598,5
5913,5
7044,5
7492,5
7976,5
11032,5
11085,5
12002,5
12149,5
12505,5
982,5
4224,5
4599,5
4752,5
5985,5
8923,5
10073,5
10662,5
13943,5
14074,5
907,5
1625,5
2172,5
3633,5
3771,5
4714,5
5915,5
6493,5
9883,5
10405,5
10553,5
12434,5
13750,5
1098,5
1346,5
5781,5
11546,5
658,5
1354,5
1765,5
8860,5
10199,5
10528,5
11369,5
12302,5
3168,5
7920,5
9793,5
11698,5
13121,5
13853,5
13941,5
527,5
3682,5
5988,5
12171,5
13741,5
3190,5
5172,5
6150,5
8959,5
10408,5
11279,5
11420,5
11734,5
13208,5
3182,5
3646,5
7069,5
9213,5
11022,5
9511,5
13863,5
1809,5
3393,5
6977,5
8143,5
9041,5
9005,5
9962,5
10710,5
11362,5
12569,5
14701,5
82,5
6991,5
576,5
703,5
8937,5
9036,5
9142,5
12305,5
15153,5
15135,5
3185,5
8791,5
9145,5
13788,5
13870,5
73,5
591,5
5020,5
7637,5
9837,5
12774,5
13394,5
1492,5
1941,5
5323,5
6129,5
12133,5
160,5
1071,5
1103,5
4915,5
5629,5
6232,5
6749,5
8033,5
8056,5
13647,5
408,5
1003,5
3096,5
5128,5
5177,5
5273,5
6287,5
6644,5
6957,5
7332,5
7548,5
125,5
3909,5
3580,5
3514,5
6494,5
6547,5
10474,5
10770,5
12398,5
156,5
4747,5
4938,5
8725,5
10279,5
10584,5
11303,5
12369,5
12672,5
13171,5
3828,5
7673,5
8505,5
9682,5
9830,5
10404,5
11012,5
11019,5
13580,5
15122,5
15121,5
2133,5
4493,5
5045,5
7826,5
9085,5
9263,5
11104,5
11843,5
14718,5
3136,5
3288,5
7771,5
9605,5
10601,5
10763,5
11006,5
12454,5
14078,5
15126,5
3911,5
5181,5
9003,5
11329,5
10818,5
5830,5
6845,5
7358,5
10441,5
13246,5
8555,5
12058,5
9544,5
9561,5
12844,5
14750,5
492,5
2449,5
3063,5
5292,5
6944,5
10450,5
11040,5
11791,5
13174,5
1185,5
4582,5
6109,5
6922,5
7610,5
10214,5
11079,5
11510,5
1168,5
1792,5
3954,5
8571,5
11427,5
12811,5
790,5
2327,5
9337,5
9408,5
11783,5
12010,5
13693,5
5454,5
6796,5
7394,5
8854,5
10676,5
11806,5
11830,5
12443,5
1937,5
4835,5
6259,5
6648,5
6808,5
8669,5
9786,5
11563,5
621,5
2195,5
6909,5
8376,5
14093,5
221,5
2421,5
5279,5
9246,5
9881,5
8525,5
12294,5
13201,5
13592,5
6511,5
7079,5
13156,5
13385,5
1440,5
5534,5
6079,5
6021,5
6736,5
6894,5
8978,5
11958,5
1707,5
3614,5
4975,5
5739,5
3594,5
6682,5
7828,5
9617,5
9572,5
12403,5
1040,5
2093,5
6228,5
7717,5
10226,5
14781,5
228,5
2253,5
9412,5
10231,5
10466,5
11102,5
11245,5
11814,5
12128,5
12458,5
12657,5
13846,5
1408,5
6497,5
6566,5
8285,5
8357,5
10050,5
10198,5
10621,5
11042,5
11525,5
5729,5
7077,5
7521,5
12483,5
3892,5
4801,5
6044,5
9148,5
11086,5
14731,5
2103,5
7339,5
7407,5
8404,5
11842,5
5236,5
5349,5
6073,5
6038,5
8933,5
10630,5
575,5
5299,5
3550,5
6132,5
6324,5
6420,5
8470,5
12878,5
541,5
1821,5
7631,5
9718,5
10372,5
10521,5
12060,5
5070,5
9838,5
12387,5
4201,5
6191,5
13137,5
4242,5
5026,5
5379,5
7329,5
10987,5
12047,5
12352,5
7371,5
8968,5
11403,5
9577,5
2388,5
11474,5
11799,5
1018,5
2179,5
5297,5
6955,5
9377,5
11733,5
12361,5
4434,5
6489,5
10992,5
11336,5
13258,5
14053,5
1567,5
3881,5
5293,5
5986,5
9243,5
9823,5
11053,5
11629,5
13304,5
13536,5
2005,5
10609,5
11083,5
12377,5
14797,5
765,5
4920,5
5703,5
5820,5
6371,5
6868,5
9398,5
13603,5
5512,5
8168,5
8343,5
1092,5
1763,5
6355,5
8582,5
10856,5
12412,5
357,5
3732,5
5987,5
6596,5
7356,5
7496,5
8097,5
11338,5
12089,5
12477,5
14091,5
118,5
1373,5
5208,5
9100,5
10386,5
13280,5
7863,5
9863,5
9990,5
12498,5
14741,5
2406,5
2883,5
3225,5
3733,5
9080,5
9428,5
9808,5
10436,5
11795,5
12151,5
12908,5
13520,5
985,5
4218,5
7015,5
9032,5
12317,5
13400,5
1090,5
2566,5
4996,5
5859,5
9112,5
11963,5
10819,5
12181,5
12372,5
12468,5
1764,5
3758,5
4730,5
5256,5
7464,5
7410,5
9266,5
12809,5
13565,5
5882,5
8859,5
9889,5
12898,5
1534,5
2997,5
7592,5
9438,5
9860,5
10968,5
11080,5
6673,5
10038,5
10513,5
12018,5
12979,5
2287,5
2799,5
3156,5
5296,5
7904,5
8382,5
9870,5
13833,5
3055,5
9897,5
10076,5
11157,5
11813,5
12413,5
2340,5
3221,5
3929,5
8362,5
10156,5
12438,5
1640,5
4602,5
4986,5
6058,5
6916,5
11093,5
11899,5
11855,5
12121,5
3705,5
3853,5
9453,5
13487,5
1292,5
1361,5
7390,5
8918,5
12448,5
12968,5
74,5
2377,5
5034,5
8183,5
12206,5
656,5
1416,5
3227,5
6485,5
12476,5
10827,5
1857,5
4367,5
5083,5
5107,5
10488,5
788,5
2643,5
2730,5
7888,5
7885,5
8345,5
10691,5
6407,5
7762,5
8437,5
10262,5
10857,5
9509,5
12785,5
13817,5
14100,5
208,5
4618,5
5133,5
5745,5
6905,5
10218,5
10110,5
11205,5
422,5
3836,5
5125,5
3523,5
5391,5
6153,5
6477,5
8054,5
12916,5
1088,6
3918,6
5156,6
7340,6
7240,6
8389,6
8592,6
1721,6
1896,6
9182,6
11316,6
13261,6
1339,6
5287,6
7387,6
9454,6
10862,6
3098,6
4684,6
5155,6
5308,6
6361,6
7066,6
7910,6
8650,6
13898,6
4383,6
5697,6
7576,6
9206,6
10032,6
10395,6
13329,6
5847,6
6722,6
7892,6
9914,6
1787,6
8249,6
8482,6
322,6
4531,6
5211,6
6911,6
8145,6
9018,6
321,6
6145,6
8085,6
12436,6
593,6
1653,6
5916,6
6732,6
9435,6
9640,6
10162,6
1068,6
4132,6
8464,6
9209,6
11909,6
4865,6
5597,6
8887,6
10018,6
10626,6
11119,6
13830,6
14044,6
830,6
1226,6
2007,6
3936,6
3538,6
6664,6
7604,6
8001,6
8243,6
1426,6
3685,6
4918,6
5152,6
5961,6
7188,6
7325,6
8999,6
9384,6
10502,6
10979,6
762,6
4230,6
7147,6
8123,6
10058,6
406,6
412,6
5337,6
1574,6
4858,6
8210,6
11081,6
12868,6
3166,6
3359,6
3725,6
5006,6
5756,6
8902,6
7242,6
10445,6
10739,6
12555,6
13416,6
577,6
3211,6
4777,6
6488,6
8303,6
9890,6
12893,6
2750,6
5647,6
9027,6
9270,6
10565,6
3669,6
3744,6
5852,6
6509,6
7962,6
8312,6
9489,6
11456,6
10184,6
12806,6
13685,6
1771,6
3727,6
6528,6
7516,6
7788,6
9286,6
11162,6
3972,6
4104,6
11308,6
12310,6
336,6
4305,6
4874,6
6267,6
9426,6
9966,6
10539,6
11249,6
9523,6
12543,6
6538,6
8239,6
8693,6
11120,6
3621,6
7504,6
9689,6
9677,6
10535,6
12232,6
1777,6
4014,6
5333,6
6746,6
9474,6
9734,6
2772,6
4994,6
7699,6
9393,6
9456,6
9629,6
9783,6
11350,6
1249,6
2288,6
3654,6
8786,6
10165,6
13219,6
1065,6
6891,6
7198,6
9611,6
10469,6
493,6
1583,6
7159,6
8762,6
10358,6
93,6
190,6
4726,6
5828,6
7123,6
8811,6
11615,6
4455,6
4882,6
9231,6
9642,6
11311,6
1197,6
1729,6
3132,6
4018,6
5442,6
7758,6
10779,6
12519,6
1944,6
4642,6
4851,6
8152,6
9702,6
9548,6
10240,6
14077,6
2398,6
3904,6
7701,6
10079,6
11469,6
444,6
1206,6
2582,6
4246,6
6076,6
9507,6
10421,6
305,6
747,6
1694,6
7361,6
12473,6
325,6
2647,6
6706,6
7001,6
7748,6
7236,6
473,6
581,6
748,6
912,6
3121,6
5315,6
5947,6
7861,6
12316,6
4898,6
5624,6
10869,6
12704,6
1773,6
3449,6
4102,6
7723,6
9758,6
11878,6
206,6
4041,6
5763,6
8982,6
9471,6
12565,6
5496,6
5950,6
9624,6
1047,6
4979,6
8699,6
10318,6
1722,6
1878,6
2170,6
2363,6
3111,6
3987,6
6508,6
10054,6
11674,6
699,6
7855,6
10663,6
11644,6
10112,6
12780,6
734,6
1663,6
2455,6
6578,6
8402,6
9317,6
5343,6
8492,6
9230,6
11030,6
2520,6
5001,6
8338,6
9801,6
9945,6
10396,6
10746,6
11553,6
13264,6
13314,6
2481,6
2422,6
3340,6
3602,6
4738,6
5056,6
5230,6
8818,6
8546,6
11347,6
13630,6
3557,6
20,6
470,6
1997,6
2161,6
3167,6
4347,6
5520,6
8108,6
8217,6
9086,6
9981,6
11557,6
1171,6
2351,6
5971,6
5914,6
6781,6
359,6
6268,6
7490,6
9040,6
13654,6
1245,6
2695,6
6452,6
6963,6
7705,6
7968,6
8903,6
13556,6
1455,6
3863,6
6595,6
9079,6
11048,6
14008,6
57,6
3699,6
6328,6
6734,6
8807,6
9121,6
9854,6
11662,6
13791,6
647,6
2782,6
5948,6
7523,6
9444,6
983,6
3388,6
7301,6
7280,6
9333,6
8588,6
10378,6
12112,6
3827,6
7101,6
7794,6
9622,6
10297,6
11919,6
646,6
634,6
3726,6
3833,6
6199,6
7362,6
7524,6
10557,6
10698,6
11765,6
12230,6
12452,6
10117,6
13579,6
4043,6
5147,6
9131,6
3075,6
6325,6
7672,6
8044,6
9313,6
1811,6
6193,6
9191,6
9290,6
12515,6
10313,6
709,6
2499,6
4660,6
11373,6
1642,6
5488,6
8491,6
9690,6
10742,6
754,6
2652,6
2623,6
4295,6
4320,6
5227,6
6700,6
7181,6
7165,6
7396,6
9327,6
13619,6
13948,6
2785,6
6149,6
7029,6
7401,6
7798,6
8686,6
8894,6
8844,6
