passengerId,flightId,from,to,date
7068,550,dk,iq,2017-07-15
11777,550,dk,iq,2017-07-15
11420,550,dk,iq,2017-07-15
11458,550,dk,iq,2017-07-15
5636,550,dk,iq,2017-07-15
11786,550,dk,iq,2017-07-15
11746,550,dk,iq,2017-07-15
11794,550,dk,iq,2017-07-15
11432,550,dk,iq,2017-07-15
11735,550,dk,iq,2017-07-15
5587,550,dk,iq,2017-07-15
5153,550,dk,iq,2017-07-15
9619,550,dk,iq,2017-07-15
1030,550,dk,iq,2017-07-15
11754,550,dk,iq,2017-07-15
11120,550,dk,iq,2017-07-15
11708,550,dk,iq,2017-07-15
11780,550,dk,iq,2017-07-15
11426,550,dk,iq,2017-07-15
3860,550,dk,iq,2017-07-15
9574,550,dk,iq,2017-07-15
11747,550,dk,iq,2017-07-15
11768,550,dk,iq,2017-07-15
11705,550,dk,iq,2017-07-15
11751,550,dk,iq,2017-07-15
11715,550,dk,iq,2017-07-15
7718,550,dk,iq,2017-07-15
11721,550,dk,iq,2017-07-15
11739,550,dk,iq,2017-07-15
11757,550,dk,iq,2017-07-15
11148,550,dk,iq,2017-07-15
511,550,dk,iq,2017-07-15
11755,550,dk,iq,2017-07-15
173,550,dk,iq,2017-07-15
11761,550,dk,iq,2017-07-15
11797,550,dk,iq,2017-07-15
8745,550,dk,iq,2017-07-15
9970,550,dk,iq,2017-07-15
11784,550,dk,iq,2017-07-15
11775,550,dk,iq,2017-07-15
5855,550,dk,iq,2017-07-15
4989,550,dk,iq,2017-07-15
11712,550,dk,iq,2017-07-15
40,550,dk,iq,2017-07-15
1248,550,dk,iq,2017-07-15
3216,550,dk,iq,2017-07-15
11710,550,dk,iq,2017-07-15
11450,550,dk,iq,2017-07-15
10596,550,dk,iq,2017-07-15
11792,550,dk,iq,2017-07-15
11790,550,dk,iq,2017-07-15
9303,550,dk,iq,2017-07-15
11194,550,dk,iq,2017-07-15
8146,550,dk,iq,2017-07-15
10794,550,dk,iq,2017-07-15
5683,550,dk,iq,2017-07-15
2063,550,dk,iq,2017-07-15
6365,550,dk,iq,2017-07-15
10539,550,dk,iq,2017-07-15
11752,550,dk,iq,2017-07-15
5387,550,dk,iq,2017-07-15
3817,550,dk,iq,2017-07-15
11725,550,dk,iq,2017-07-15
11759,550,dk,iq,2017-07-15
11416,550,dk,iq,2017-07-15
11428,550,dk,iq,2017-07-15
11785,550,dk,iq,2017-07-15
11718,550,dk,iq,2017-07-15
328,550,dk,iq,2017-07-15
11713,550,dk,iq,2017-07-15
9313,550,dk,iq,2017-07-15
674,550,dk,iq,2017-07-15
1391,550,dk,iq,2017-07-15
7789,550,dk,iq,2017-07-15
3119,550,dk,iq,2017-07-15
2720,550,dk,iq,2017-07-15
11800,550,dk,iq,2017-07-15
4546,550,dk,iq,2017-07-15
589,550,dk,iq,2017-07-15
4677,550,dk,iq,2017-07-15
5530,551,no,cl,2017-07-15
10017,551,no,cl,2017-07-15
6548,551,no,cl,2017-07-15
8823,551,no,cl,2017-07-15
2519,551,no,cl,2017-07-15
1138,551,no,cl,2017-07-15
4188,551,no,cl,2017-07-15
3275,551,no,cl,2017-07-15
8067,551,no,cl,2017-07-15
7706,551,no,cl,2017-07-15
2108,551,no,cl,2017-07-15
6987,551,no,cl,2017-07-15
728,551,no,cl,2017-07-15
3432,551,no,cl,2017-07-15
614,551,no,cl,2017-07-15
3399,551,no,cl,2017-07-15
1283,551,no,cl,2017-07-15
3851,551,no,cl,2017-07-15
10037,551,no,cl,2017-07-15
2503,551,no,cl,2017-07-15
9656,551,no,cl,2017-07-15
2117,551,no,cl,2017-07-15
1609,551,no,cl,2017-07-15
1064,551,no,cl,2017-07-15
10083,551,no,cl,2017-07-15
6804,551,no,cl,2017-07-15
371,551,no,cl,2017-07-15
11007,551,no,cl,2017-07-15
557,551,no,cl,2017-07-15
4269,551,no,cl,2017-07-15
8927,551,no,cl,2017-07-15
6522,551,no,cl,2017-07-15
888,551,no,cl,2017-07-15
2532,551,no,cl,2017-07-15
1041,551,no,cl,2017-07-15
9305,551,no,cl,2017-07-15
3919,551,no,cl,2017-07-15
652,551,no,cl,2017-07-15
1309,551,no,cl,2017-07-15
1296,551,no,cl,2017-07-15
863,551,no,cl,2017-07-15
7679,551,no,cl,2017-07-15
10016,551,no,cl,2017-07-15
241,551,no,cl,2017-07-15
8912,551,no,cl,2017-07-15
210,551,no,cl,2017-07-15
4728,551,no,cl,2017-07-15
4584,551,no,cl,2017-07-15
10023,551,no,cl,2017-07-15
1991,551,no,cl,2017-07-15
1670,551,no,cl,2017-07-15
4364,551,no,cl,2017-07-15
4010,551,no,cl,2017-07-15
9059,551,no,cl,2017-07-15
6810,551,no,cl,2017-07-15
7809,551,no,cl,2017-07-15
4217,551,no,cl,2017-07-15
8194,551,no,cl,2017-07-15
1378,551,no,cl,2017-07-15
1762,551,no,cl,2017-07-15
2174,551,no,cl,2017-07-15
4121,551,no,cl,2017-07-15
10058,551,no,cl,2017-07-15
1748,551,no,cl,2017-07-15
5696,551,no,cl,2017-07-15
6024,551,no,cl,2017-07-15
7076,551,no,cl,2017-07-15
5132,551,no,cl,2017-07-15
5560,551,no,cl,2017-07-15
4318,551,no,cl,2017-07-15
9659,551,no,cl,2017-07-15
4823,551,no,cl,2017-07-15
2489,551,no,cl,2017-07-15
1753,551,no,cl,2017-07-15
6816,551,no,cl,2017-07-15
4402,551,no,cl,2017-07-15
2479,551,no,cl,2017-07-15
736,551,no,cl,2017-07-15
400,551,no,cl,2017-07-15
7579,551,no,cl,2017-07-15
1404,551,no,cl,2017-07-15
7060,551,no,cl,2017-07-15
4220,551,no,cl,2017-07-15
4337,551,no,cl,2017-07-15
4580,551,no,cl,2017-07-15
237,551,no,cl,2017-07-15
4689,551,no,cl,2017-07-15
5583,551,no,cl,2017-07-15
7098,551,no,cl,2017-07-15
5031,551,no,cl,2017-07-15
8266,551,no,cl,2017-07-15
8424,551,no,cl,2017-07-15
5209,551,no,cl,2017-07-15
6571,551,no,cl,2017-07-15
10057,551,no,cl,2017-07-15
6053,551,no,cl,2017-07-15
5016,551,no,cl,2017-07-15
3309,551,no,cl,2017-07-15
4336,551,no,cl,2017-07-15
7677,551,no,cl,2017-07-15
12024,552,us,sg,2017-07-16
12066,552,us,sg,2017-07-16
12004,552,us,sg,2017-07-16
12099,552,us,sg,2017-07-16
12092,552,us,sg,2017-07-16
12006,552,us,sg,2017-07-16
12032,552,us,sg,2017-07-16
12094,552,us,sg,2017-07-16
12038,552,us,sg,2017-07-16
12051,552,us,sg,2017-07-16
12025,552,us,sg,2017-07-16
12013,552,us,sg,2017-07-16
12083,552,us,sg,2017-07-16
12007,552,us,sg,2017-07-16
12017,552,us,sg,2017-07-16
12081,552,us,sg,2017-07-16
12063,552,us,sg,2017-07-16
12010,552,us,sg,2017-07-16
12068,552,us,sg,2017-07-16
12059,552,us,sg,2017-07-16
12091,552,us,sg,2017-07-16
12095,552,us,sg,2017-07-16
12011,552,us,sg,2017-07-16
12082,552,us,sg,2017-07-16
12028,552,us,sg,2017-07-16
12031,552,us,sg,2017-07-16
12080,552,us,sg,2017-07-16
12046,552,us,sg,2017-07-16
12003,552,us,sg,2017-07-16
12097,552,us,sg,2017-07-16
12044,552,us,sg,2017-07-16
12001,552,us,sg,2017-07-16
12087,552,us,sg,2017-07-16
12055,552,us,sg,2017-07-16
12085,552,us,sg,2017-07-16
12070,552,us,sg,2017-07-16
12005,552,us,sg,2017-07-16
12034,552,us,sg,2017-07-16
12064,552,us,sg,2017-07-16
12029,552,us,sg,2017-07-16
12089,552,us,sg,2017-07-16
12027,552,us,sg,2017-07-16
12058,552,us,sg,2017-07-16
12053,552,us,sg,2017-07-16
12075,552,us,sg,2017-07-16
12016,552,us,sg,2017-07-16
12084,552,us,sg,2017-07-16
12041,552,us,sg,2017-07-16
12009,552,us,sg,2017-07-16
12020,552,us,sg,2017-07-16
12060,552,us,sg,2017-07-16
12036,552,us,sg,2017-07-16
12002,552,us,sg,2017-07-16
12042,552,us,sg,2017-07-16
12040,552,us,sg,2017-07-16
12100,552,us,sg,2017-07-16
12086,552,us,sg,2017-07-16
12057,552,us,sg,2017-07-16
12052,552,us,sg,2017-07-16
12093,552,us,sg,2017-07-16
12088,552,us,sg,2017-07-16
12096,552,us,sg,2017-07-16
12026,552,us,sg,2017-07-16
12008,552,us,sg,2017-07-16
12074,552,us,sg,2017-07-16
12045,552,us,sg,2017-07-16
12090,552,us,sg,2017-07-16
12043,552,us,sg,2017-07-16
12019,552,us,sg,2017-07-16
12015,552,us,sg,2017-07-16
12049,552,us,sg,2017-07-16
12014,552,us,sg,2017-07-16
12056,552,us,sg,2017-07-16
12061,552,us,sg,2017-07-16
12067,552,us,sg,2017-07-16
12033,552,us,sg,2017-07-16
12021,552,us,sg,2017-07-16
12072,552,us,sg,2017-07-16
12037,552,us,sg,2017-07-16
12079,552,us,sg,2017-07-16
12071,552,us,sg,2017-07-16
12030,552,us,sg,2017-07-16
12076,552,us,sg,2017-07-16
12023,552,us,sg,2017-07-16
12035,552,us,sg,2017-07-16
12039,552,us,sg,2017-07-16
12062,552,us,sg,2017-07-16
12022,552,us,sg,2017-07-16
12069,552,us,sg,2017-07-16
12048,552,us,sg,2017-07-16
12018,552,us,sg,2017-07-16
12012,552,us,sg,2017-07-16
12050,552,us,sg,2017-07-16
12054,552,us,sg,2017-07-16
12077,552,us,sg,2017-07-16
12065,552,us,sg,2017-07-16
12098,552,us,sg,2017-07-16
12047,552,us,sg,2017-07-16
12078,552,us,sg,2017-07-16
12073,552,us,sg,2017-07-16
520,553,cl,no,2017-07-16
6810,553,cl,no,2017-07-16
10017,553,cl,no,2017-07-16
371,553,cl,no,2017-07-16
4784,553,cl,no,2017-07-16
7677,553,cl,no,2017-07-16
7809,553,cl,no,2017-07-16
5031,553,cl,no,2017-07-16
7076,553,cl,no,2017-07-16
1670,553,cl,no,2017-07-16
10394,553,cl,no,2017-07-16
3275,553,cl,no,2017-07-16
1404,553,cl,no,2017-07-16
2117,553,cl,no,2017-07-16
728,553,cl,no,2017-07-16
1138,553,cl,no,2017-07-16
4823,553,cl,no,2017-07-16
593,553,cl,no,2017-07-16
10016,553,cl,no,2017-07-16
4010,553,cl,no,2017-07-16
3851,553,cl,no,2017-07-16
736,553,cl,no,2017-07-16
10083,553,cl,no,2017-07-16
6548,553,cl,no,2017-07-16
2174,553,cl,no,2017-07-16
4337,553,cl,no,2017-07-16
8827,553,cl,no,2017-07-16
4584,553,cl,no,2017-07-16
3581,553,cl,no,2017-07-16
6024,553,cl,no,2017-07-16
8879,553,cl,no,2017-07-16
4217,553,cl,no,2017-07-16
241,553,cl,no,2017-07-16
1041,553,cl,no,2017-07-16
2138,553,cl,no,2017-07-16
2514,553,cl,no,2017-07-16
9659,553,cl,no,2017-07-16
1283,553,cl,no,2017-07-16
4121,553,cl,no,2017-07-16
1762,553,cl,no,2017-07-16
2744,553,cl,no,2017-07-16
614,553,cl,no,2017-07-16
400,553,cl,no,2017-07-16
4408,553,cl,no,2017-07-16
11007,553,cl,no,2017-07-16
6522,553,cl,no,2017-07-16
4439,553,cl,no,2017-07-16
4728,553,cl,no,2017-07-16
4188,553,cl,no,2017-07-16
2108,553,cl,no,2017-07-16
10058,553,cl,no,2017-07-16
5696,553,cl,no,2017-07-16
4689,553,cl,no,2017-07-16
237,553,cl,no,2017-07-16
7098,553,cl,no,2017-07-16
7679,553,cl,no,2017-07-16
4580,553,cl,no,2017-07-16
4364,553,cl,no,2017-07-16
9760,553,cl,no,2017-07-16
8266,553,cl,no,2017-07-16
6987,553,cl,no,2017-07-16
3693,553,cl,no,2017-07-16
5530,553,cl,no,2017-07-16
863,553,cl,no,2017-07-16
503,553,cl,no,2017-07-16
4269,553,cl,no,2017-07-16
4789,553,cl,no,2017-07-16
561,553,cl,no,2017-07-16
210,553,cl,no,2017-07-16
4318,553,cl,no,2017-07-16
6053,553,cl,no,2017-07-16
1366,553,cl,no,2017-07-16
1309,553,cl,no,2017-07-16
2503,553,cl,no,2017-07-16
3432,553,cl,no,2017-07-16
8424,553,cl,no,2017-07-16
10037,553,cl,no,2017-07-16
5209,553,cl,no,2017-07-16
2479,553,cl,no,2017-07-16
4336,553,cl,no,2017-07-16
5016,553,cl,no,2017-07-16
7716,553,cl,no,2017-07-16
2489,553,cl,no,2017-07-16
7579,553,cl,no,2017-07-16
1378,553,cl,no,2017-07-16
2411,553,cl,no,2017-07-16
10023,553,cl,no,2017-07-16
7706,553,cl,no,2017-07-16
5132,553,cl,no,2017-07-16
2532,553,cl,no,2017-07-16
888,553,cl,no,2017-07-16
1296,553,cl,no,2017-07-16
4151,553,cl,no,2017-07-16
1064,553,cl,no,2017-07-16
11201,553,cl,no,2017-07-16
557,553,cl,no,2017-07-16
8117,553,cl,no,2017-07-16
8194,553,cl,no,2017-07-16
5358,553,cl,no,2017-07-16
8912,553,cl,no,2017-07-16
4881,554,ir,au,2017-07-16
9446,554,ir,au,2017-07-16
5549,554,ir,au,2017-07-16
1652,554,ir,au,2017-07-16
8240,554,ir,au,2017-07-16
908,554,ir,au,2017-07-16
1946,554,ir,au,2017-07-16
4317,554,ir,au,2017-07-16
10275,554,ir,au,2017-07-16
960,554,ir,au,2017-07-16
10103,554,ir,au,2017-07-16
9158,554,ir,au,2017-07-16
3950,554,ir,au,2017-07-16
1993,554,ir,au,2017-07-16
2932,554,ir,au,2017-07-16
6033,554,ir,au,2017-07-16
2780,554,ir,au,2017-07-16
10941,554,ir,au,2017-07-16
3237,554,ir,au,2017-07-16
7629,554,ir,au,2017-07-16
2527,554,ir,au,2017-07-16
8874,554,ir,au,2017-07-16
3785,554,ir,au,2017-07-16
9876,554,ir,au,2017-07-16
10269,554,ir,au,2017-07-16
6201,554,ir,au,2017-07-16
7763,554,ir,au,2017-07-16
1532,554,ir,au,2017-07-16
8046,554,ir,au,2017-07-16
5450,554,ir,au,2017-07-16
8645,554,ir,au,2017-07-16
4035,554,ir,au,2017-07-16
4841,554,ir,au,2017-07-16
10296,554,ir,au,2017-07-16
7997,554,ir,au,2017-07-16
1250,554,ir,au,2017-07-16
5510,554,ir,au,2017-07-16
10291,554,ir,au,2017-07-16
8620,554,ir,au,2017-07-16
8688,554,ir,au,2017-07-16
8553,554,ir,au,2017-07-16
10479,554,ir,au,2017-07-16
6867,554,ir,au,2017-07-16
3850,554,ir,au,2017-07-16
9154,554,ir,au,2017-07-16
1487,554,ir,au,2017-07-16
3443,554,ir,au,2017-07-16
10812,554,ir,au,2017-07-16
3292,554,ir,au,2017-07-16
8492,554,ir,au,2017-07-16
2533,554,ir,au,2017-07-16
1357,554,ir,au,2017-07-16
10226,554,ir,au,2017-07-16
4019,554,ir,au,2017-07-16
7645,554,ir,au,2017-07-16
8589,554,ir,au,2017-07-16
4316,554,ir,au,2017-07-16
1581,554,ir,au,2017-07-16
7160,554,ir,au,2017-07-16
10202,554,ir,au,2017-07-16
9152,554,ir,au,2017-07-16
3615,554,ir,au,2017-07-16
8503,554,ir,au,2017-07-16
10939,554,ir,au,2017-07-16
6010,554,ir,au,2017-07-16
5414,554,ir,au,2017-07-16
3964,554,ir,au,2017-07-16
8598,554,ir,au,2017-07-16
613,554,ir,au,2017-07-16
10496,554,ir,au,2017-07-16
9420,554,ir,au,2017-07-16
8152,554,ir,au,2017-07-16
4020,554,ir,au,2017-07-16
5268,554,ir,au,2017-07-16
9617,554,ir,au,2017-07-16
10229,554,ir,au,2017-07-16
10298,554,ir,au,2017-07-16
4550,554,ir,au,2017-07-16
4072,554,ir,au,2017-07-16
2611,554,ir,au,2017-07-16
10212,554,ir,au,2017-07-16
10257,554,ir,au,2017-07-16
4339,554,ir,au,2017-07-16
3459,554,ir,au,2017-07-16
5501,554,ir,au,2017-07-16
10216,554,ir,au,2017-07-16
6477,554,ir,au,2017-07-16
5594,554,ir,au,2017-07-16
5456,554,ir,au,2017-07-16
9711,554,ir,au,2017-07-16
8348,554,ir,au,2017-07-16
7020,554,ir,au,2017-07-16
7451,554,ir,au,2017-07-16
5513,554,ir,au,2017-07-16
4586,554,ir,au,2017-07-16
8858,554,ir,au,2017-07-16
8228,554,ir,au,2017-07-16
10288,554,ir,au,2017-07-16
2732,554,ir,au,2017-07-16
5777,554,ir,au,2017-07-16
335,555,fr,tk,2017-07-16
4737,555,fr,tk,2017-07-16
3553,555,fr,tk,2017-07-16
6187,555,fr,tk,2017-07-16
9830,555,fr,tk,2017-07-16
6145,555,fr,tk,2017-07-16
10460,555,fr,tk,2017-07-16
9535,555,fr,tk,2017-07-16
5943,555,fr,tk,2017-07-16
7910,555,fr,tk,2017-07-16
6111,555,fr,tk,2017-07-16
11071,555,fr,tk,2017-07-16
7191,555,fr,tk,2017-07-16
2458,555,fr,tk,2017-07-16
675,555,fr,tk,2017-07-16
1746,555,fr,tk,2017-07-16
7719,555,fr,tk,2017-07-16
1617,555,fr,tk,2017-07-16
7271,555,fr,tk,2017-07-16
1528,555,fr,tk,2017-07-16
8368,555,fr,tk,2017-07-16
2062,555,fr,tk,2017-07-16
4211,555,fr,tk,2017-07-16
7083,555,fr,tk,2017-07-16
365,555,fr,tk,2017-07-16
11079,555,fr,tk,2017-07-16
4713,555,fr,tk,2017-07-16
2795,555,fr,tk,2017-07-16
6014,555,fr,tk,2017-07-16
9487,555,fr,tk,2017-07-16
8866,555,fr,tk,2017-07-16
8119,555,fr,tk,2017-07-16
1027,555,fr,tk,2017-07-16
618,555,fr,tk,2017-07-16
7772,555,fr,tk,2017-07-16
2501,555,fr,tk,2017-07-16
47,555,fr,tk,2017-07-16
6989,555,fr,tk,2017-07-16
7054,555,fr,tk,2017-07-16
8288,555,fr,tk,2017-07-16
7005,555,fr,tk,2017-07-16
6235,555,fr,tk,2017-07-16
3995,555,fr,tk,2017-07-16
4193,555,fr,tk,2017-07-16
11018,555,fr,tk,2017-07-16
7976,555,fr,tk,2017-07-16
5653,555,fr,tk,2017-07-16
11037,555,fr,tk,2017-07-16
6743,555,fr,tk,2017-07-16
7836,555,fr,tk,2017-07-16
11077,555,fr,tk,2017-07-16
628,555,fr,tk,2017-07-16
9412,555,fr,tk,2017-07-16
6772,555,fr,tk,2017-07-16
6343,555,fr,tk,2017-07-16
6114,555,fr,tk,2017-07-16
5162,555,fr,tk,2017-07-16
1664,555,fr,tk,2017-07-16
8390,555,fr,tk,2017-07-16
6317,555,fr,tk,2017-07-16
9421,555,fr,tk,2017-07-16
7510,555,fr,tk,2017-07-16
10087,555,fr,tk,2017-07-16
7940,555,fr,tk,2017-07-16
6269,555,fr,tk,2017-07-16
6286,555,fr,tk,2017-07-16
6052,555,fr,tk,2017-07-16
5917,555,fr,tk,2017-07-16
11067,555,fr,tk,2017-07-16
627,555,fr,tk,2017-07-16
7950,555,fr,tk,2017-07-16
7965,555,fr,tk,2017-07-16
11059,555,fr,tk,2017-07-16
857,555,fr,tk,2017-07-16
6232,555,fr,tk,2017-07-16
4310,555,fr,tk,2017-07-16
4315,555,fr,tk,2017-07-16
5116,555,fr,tk,2017-07-16
5862,555,fr,tk,2017-07-16
3635,555,fr,tk,2017-07-16
10085,555,fr,tk,2017-07-16
4675,555,fr,tk,2017-07-16
7983,555,fr,tk,2017-07-16
781,555,fr,tk,2017-07-16
2634,555,fr,tk,2017-07-16
7902,555,fr,tk,2017-07-16
7218,555,fr,tk,2017-07-16
1783,555,fr,tk,2017-07-16
4816,555,fr,tk,2017-07-16
7099,555,fr,tk,2017-07-16
5009,555,fr,tk,2017-07-16
5984,555,fr,tk,2017-07-16
6107,555,fr,tk,2017-07-16
7497,555,fr,tk,2017-07-16
341,555,fr,tk,2017-07-16
10493,555,fr,tk,2017-07-16
893,555,fr,tk,2017-07-16
578,555,fr,tk,2017-07-16
8653,555,fr,tk,2017-07-16
7924,555,fr,tk,2017-07-16
2655,556,ch,cg,2017-07-17
3439,556,ch,cg,2017-07-17
5370,556,ch,cg,2017-07-17
1719,556,ch,cg,2017-07-17
1603,556,ch,cg,2017-07-17
2901,556,ch,cg,2017-07-17
1479,556,ch,cg,2017-07-17
6774,556,ch,cg,2017-07-17
4076,556,ch,cg,2017-07-17
3346,556,ch,cg,2017-07-17
2208,556,ch,cg,2017-07-17
1542,556,ch,cg,2017-07-17
6197,556,ch,cg,2017-07-17
5945,556,ch,cg,2017-07-17
4248,556,ch,cg,2017-07-17
4418,556,ch,cg,2017-07-17
8084,556,ch,cg,2017-07-17
4029,556,ch,cg,2017-07-17
4147,556,ch,cg,2017-07-17
2803,556,ch,cg,2017-07-17
6873,556,ch,cg,2017-07-17
8587,556,ch,cg,2017-07-17
1420,556,ch,cg,2017-07-17
3694,556,ch,cg,2017-07-17
9684,556,ch,cg,2017-07-17
6480,556,ch,cg,2017-07-17
8005,556,ch,cg,2017-07-17
4656,556,ch,cg,2017-07-17
293,556,ch,cg,2017-07-17
4042,556,ch,cg,2017-07-17
1700,556,ch,cg,2017-07-17
9665,556,ch,cg,2017-07-17
5359,556,ch,cg,2017-07-17
9244,556,ch,cg,2017-07-17
3488,556,ch,cg,2017-07-17
5756,556,ch,cg,2017-07-17
9289,556,ch,cg,2017-07-17
6428,556,ch,cg,2017-07-17
2953,556,ch,cg,2017-07-17
7131,556,ch,cg,2017-07-17
9318,556,ch,cg,2017-07-17
6368,556,ch,cg,2017-07-17
2929,556,ch,cg,2017-07-17
9648,556,ch,cg,2017-07-17
951,556,ch,cg,2017-07-17
9953,556,ch,cg,2017-07-17
4264,556,ch,cg,2017-07-17
5408,556,ch,cg,2017-07-17
5770,556,ch,cg,2017-07-17
152,556,ch,cg,2017-07-17
8370,556,ch,cg,2017-07-17
16,556,ch,cg,2017-07-17
9640,556,ch,cg,2017-07-17
8108,556,ch,cg,2017-07-17
1273,556,ch,cg,2017-07-17
4860,556,ch,cg,2017-07-17
10025,556,ch,cg,2017-07-17
5988,556,ch,cg,2017-07-17
1374,556,ch,cg,2017-07-17
439,556,ch,cg,2017-07-17
6106,556,ch,cg,2017-07-17
9664,556,ch,cg,2017-07-17
1636,556,ch,cg,2017-07-17
5986,556,ch,cg,2017-07-17
5932,556,ch,cg,2017-07-17
5947,556,ch,cg,2017-07-17
1370,556,ch,cg,2017-07-17
5572,556,ch,cg,2017-07-17
9618,556,ch,cg,2017-07-17
8572,556,ch,cg,2017-07-17
8907,556,ch,cg,2017-07-17
5383,556,ch,cg,2017-07-17
9378,556,ch,cg,2017-07-17
8001,556,ch,cg,2017-07-17
4222,556,ch,cg,2017-07-17
8924,556,ch,cg,2017-07-17
7617,556,ch,cg,2017-07-17
5712,556,ch,cg,2017-07-17
9352,556,ch,cg,2017-07-17
4510,556,ch,cg,2017-07-17
9636,556,ch,cg,2017-07-17
1013,556,ch,cg,2017-07-17
9946,556,ch,cg,2017-07-17
6062,556,ch,cg,2017-07-17
5916,556,ch,cg,2017-07-17
1287,556,ch,cg,2017-07-17
422,556,ch,cg,2017-07-17
1561,556,ch,cg,2017-07-17
6168,556,ch,cg,2017-07-17
6322,556,ch,cg,2017-07-17
164,556,ch,cg,2017-07-17
1484,556,ch,cg,2017-07-17
8923,556,ch,cg,2017-07-17
4379,556,ch,cg,2017-07-17
8824,556,ch,cg,2017-07-17
1498,556,ch,cg,2017-07-17
9602,556,ch,cg,2017-07-17
3199,556,ch,cg,2017-07-17
9040,556,ch,cg,2017-07-17
2913,556,ch,cg,2017-07-17
8714,557,nl,be,2017-07-17
2544,557,nl,be,2017-07-17
8867,557,nl,be,2017-07-17
3078,557,nl,be,2017-07-17
8596,557,nl,be,2017-07-17
1475,557,nl,be,2017-07-17
1097,557,nl,be,2017-07-17
1769,557,nl,be,2017-07-17
8877,557,nl,be,2017-07-17
690,557,nl,be,2017-07-17
5533,557,nl,be,2017-07-17
4543,557,nl,be,2017-07-17
4293,557,nl,be,2017-07-17
9376,557,nl,be,2017-07-17
479,557,nl,be,2017-07-17
9777,557,nl,be,2017-07-17
9977,557,nl,be,2017-07-17
8006,557,nl,be,2017-07-17
8017,557,nl,be,2017-07-17
8519,557,nl,be,2017-07-17
10253,557,nl,be,2017-07-17
6529,557,nl,be,2017-07-17
1321,557,nl,be,2017-07-17
6827,557,nl,be,2017-07-17
10541,557,nl,be,2017-07-17
9258,557,nl,be,2017-07-17
8290,557,nl,be,2017-07-17
10048,557,nl,be,2017-07-17
8363,557,nl,be,2017-07-17
10697,557,nl,be,2017-07-17
1413,557,nl,be,2017-07-17
9386,557,nl,be,2017-07-17
10497,557,nl,be,2017-07-17
855,557,nl,be,2017-07-17
6180,557,nl,be,2017-07-17
10536,557,nl,be,2017-07-17
4170,557,nl,be,2017-07-17
10576,557,nl,be,2017-07-17
1254,557,nl,be,2017-07-17
9683,557,nl,be,2017-07-17
4363,557,nl,be,2017-07-17
1505,557,nl,be,2017-07-17
10267,557,nl,be,2017-07-17
2201,557,nl,be,2017-07-17
4092,557,nl,be,2017-07-17
2100,557,nl,be,2017-07-17
9539,557,nl,be,2017-07-17
258,557,nl,be,2017-07-17
8257,557,nl,be,2017-07-17
10899,557,nl,be,2017-07-17
10819,557,nl,be,2017-07-17
7747,557,nl,be,2017-07-17
8562,557,nl,be,2017-07-17
4632,557,nl,be,2017-07-17
3416,557,nl,be,2017-07-17
9057,557,nl,be,2017-07-17
10644,557,nl,be,2017-07-17
1342,557,nl,be,2017-07-17
3837,557,nl,be,2017-07-17
1490,557,nl,be,2017-07-17
7162,557,nl,be,2017-07-17
8299,557,nl,be,2017-07-17
9068,557,nl,be,2017-07-17
10616,557,nl,be,2017-07-17
10350,557,nl,be,2017-07-17
10535,557,nl,be,2017-07-17
3589,557,nl,be,2017-07-17
4056,557,nl,be,2017-07-17
10900,557,nl,be,2017-07-17
5081,557,nl,be,2017-07-17
6113,557,nl,be,2017-07-17
9282,557,nl,be,2017-07-17
8679,557,nl,be,2017-07-17
5056,557,nl,be,2017-07-17
10661,557,nl,be,2017-07-17
8584,557,nl,be,2017-07-17
6447,557,nl,be,2017-07-17
7919,557,nl,be,2017-07-17
3112,557,nl,be,2017-07-17
3223,557,nl,be,2017-07-17
3243,557,nl,be,2017-07-17
6310,557,nl,be,2017-07-17
10833,557,nl,be,2017-07-17
7373,557,nl,be,2017-07-17
9271,557,nl,be,2017-07-17
3367,557,nl,be,2017-07-17
10548,557,nl,be,2017-07-17
9522,557,nl,be,2017-07-17
167,557,nl,be,2017-07-17
3021,557,nl,be,2017-07-17
3090,557,nl,be,2017-07-17
10806,557,nl,be,2017-07-17
10271,557,nl,be,2017-07-17
2065,557,nl,be,2017-07-17
3880,557,nl,be,2017-07-17
9757,557,nl,be,2017-07-17
4641,557,nl,be,2017-07-17
9758,557,nl,be,2017-07-17
3117,557,nl,be,2017-07-17
9380,557,nl,be,2017-07-17
9111,558,co,bm,2017-07-17
3573,558,co,bm,2017-07-17
10322,558,co,bm,2017-07-17
2378,558,co,bm,2017-07-17
11370,558,co,bm,2017-07-17
544,558,co,bm,2017-07-17
11361,558,co,bm,2017-07-17
11073,558,co,bm,2017-07-17
1791,558,co,bm,2017-07-17
4253,558,co,bm,2017-07-17
10530,558,co,bm,2017-07-17
2910,558,co,bm,2017-07-17
3486,558,co,bm,2017-07-17
10334,558,co,bm,2017-07-17
5668,558,co,bm,2017-07-17
11027,558,co,bm,2017-07-17
10252,558,co,bm,2017-07-17
6652,558,co,bm,2017-07-17
11398,558,co,bm,2017-07-17
9026,558,co,bm,2017-07-17
9709,558,co,bm,2017-07-17
9259,558,co,bm,2017-07-17
10523,558,co,bm,2017-07-17
2033,558,co,bm,2017-07-17
10521,558,co,bm,2017-07-17
718,558,co,bm,2017-07-17
2857,558,co,bm,2017-07-17
11324,558,co,bm,2017-07-17
10150,558,co,bm,2017-07-17
